,Time,Left Leg-->CD8+ A,Left Leg-->CD8+ N,Left Leg-->DC A,Left Leg-->DC N,Left Leg-->Ag,Right Leg-->CD8+ A,Right Leg-->CD8+ N,Right Leg-->DC A,Right Leg-->DC N,Right Leg-->Ag,Inguinal-->CD8+ A,Inguinal-->CD8+ N,Inguinal-->DC A,Inguinal-->DC N,Inguinal-->Ag,Mesenteric-->CD8+ A,Mesenteric-->CD8+ N,Mesenteric-->DC A,Mesenteric-->DC N,Mesenteric-->Ag,Left Axillary-->CD8+ A,Left Axillary-->CD8+ N,Left Axillary-->DC A,Left Axillary-->DC N,Left Axillary-->Ag,Right Axillary-->CD8+ A,Right Axillary-->CD8+ N,Right Axillary-->DC A,Right Axillary-->DC N,Right Axillary-->Ag,Cervical-->CD8+ A,Cervical-->CD8+ N,Cervical-->DC A,Cervical-->DC N,Cervical-->Ag,Blood-->CD8+ A,Blood-->CD8+ N,Blood-->DC A,Blood-->DC N,Blood-->Ag,Spleen-->CD8+ A,Spleen-->CD8+ N,Spleen-->DC A,Spleen-->DC N,Spleen-->Ag
14,2.85714285714,0.0,1.54490226034,0.0,0.0644613327879,0.0,0.0,1.54490226034,0.0,0.0644613327879,0.0,0.0,0.93317866045,0.0,0.0966930488242,0.0,0.0,0.927735394846,0.0,0.0966977164909,0.0,0.0,1.54508528206,0.0,0.0644635943884,0.0,0.0,0.544789413066,0.0,0.0966952676726,0.0,0.0,1.23221642963,0.0,0.0966953308655,0.0,0.0,0.309059689749,0.0,0.0128939768013,0.0,0.0,2.2802861968,0.0,0.0967003844555,0.0
15,3.0612244898,0.0,1.60181224441,0.0,0.0669926584876,0.0,0.0,1.60181224441,0.0,0.0669926584876,0.0,0.0,0.967554417951,0.0,0.1004900786,0.0,0.0,0.961910636858,0.0,0.100494929598,0.0,0.0,1.60200200958,0.0,0.0669950089167,0.0,0.0,0.564857969491,0.0,0.100492384598,0.0,0.0,1.27760792205,0.0,0.100492450273,0.0,0.0,0.320442187938,0.0,0.013400206007,0.0,0.0,2.36427673926,0.0,0.100497313055,0.0
16,3.26530612245,0.0,1.65428259456,0.0,0.069343653264,0.0,0.0,1.65428259456,0.0,0.069343653264,0.0,0.0,0.999248470616,0.0,0.104016609055,0.0,0.0,0.993419816552,0.0,0.104021630324,0.0,0.0,1.65447857711,0.0,0.0693460861936,0.0,0.0,0.583360947477,0.0,0.104018995994,0.0,0.0,1.31945835549,0.0,0.104019063974,0.0,0.0,0.330936720226,0.0,0.013870371588,0.0,0.0,2.44171505246,0.0,0.10402374954,0.0
17,3.4693877551,0.0,1.70265965355,0.0,0.0715271638474,0.0,0.0,1.70265965355,0.0,0.0715271638474,0.0,0.0,1.02847002244,0.0,0.107291910492,0.0,0.0,1.02247091762,0.0,0.107297089902,0.0,0.0,1.70286136846,0.0,0.0715296734003,0.0,0.0,0.600420480246,0.0,0.107294372605,0.0,0.0,1.35804397351,0.0,0.107294442727,0.0,0.0,0.340612558225,0.0,0.0143070427079,0.0,0.0,2.51311228607,0.0,0.107298963702,0.0
18,3.67346938776,0.0,1.74726274304,0.0,0.0735551217029,0.0,0.0,1.74726274304,0.0,0.0735551217029,0.0,0.0,1.05541195562,0.0,0.110333880304,0.0,0.0,1.04925569718,0.0,0.110339206589,0.0,0.0,1.74746974313,0.0,0.0735577024204,0.0,0.0,0.61614917237,0.0,0.110336412237,0.0,0.0,1.39361946754,0.0,0.110336484346,0.0,0.0,0.349533569074,0.0,0.0147126054905,0.0,0.0,2.57893971059,0.0,0.110340852457,0.0
19,3.87755102041,0.0,1.78838627552,0.0,0.0754386083458,0.0,0.0,1.78838627552,0.0,0.0754386083458,0.0,0.0,1.0802521063,0.0,0.113159140944,0.0,0.0,1.07395095404,0.0,0.11316460364,0.0,0.0,1.78859814846,0.0,0.0754412551581,0.0,0.0,0.630650844534,0.0,0.113161737722,0.0,0.0,1.42641966144,0.0,0.113161811678,0.0,0.0,0.357758637864,0.0,0.0150892760814,0.0,0.0,2.63963183442,0.0,0.113166037814,0.0
20,4.08163265306,0.0,1.82630169512,0.0,0.0771879158255,0.0,0.0,1.82630169512,0.0,0.0771879158255,0.0,0.0,1.1031544369,0.0,0.115783130653,0.0,0.0,1.09671969421,0.0,0.115788720044,0.0,0.0,1.82651806078,0.0,0.0771906240241,0.0,0.0,0.64402121794,0.0,0.115785787658,0.0,0.0,1.45666105948,0.0,0.115785863329,0.0,0.0,0.365342055817,0.0,0.0154391127445,0.0,0.0,2.69558926809,0.0,0.115789957604,0.0
21,4.28571428571,0.0,1.86125927515,0.0,0.0788126031273,0.0,0.0,1.86125927515,0.0,0.0788126031273,0.0,0.0,1.12427012185,0.0,0.118220188067,0.0,0.0,1.11771221033,0.0,0.118225895126,0.0,0.0,1.86147978306,0.0,0.078815368339,0.0,0.0,0.656348548177,0.0,0.118222901006,0.0,0.0,1.48454328007,0.0,0.118222978271,0.0,0.0,0.372333879798,0.0,0.015764027141,0.0,0.0,2.74718137725,0.0,0.118226950079,0.0
22,4.48979591837,0.0,1.89348976244,0.0,0.0803215481917,0.0,0.0,1.89348976244,0.0,0.0803215481917,0.0,0.0,1.14373854085,0.0,0.120483630239,0.0,0.0,1.13706706908,0.0,0.120489446583,0.0,0.0,1.89371408945,0.0,0.080324366355,0.0,0.0,0.667714205071,0.0,0.120486395129,0.0,0.0,1.5102503672,0.0,0.120486473873,0.0,0.0,0.378780261205,0.0,0.0160657947332,0.0,0.0,2.79474870932,0.0,0.120490331939,0.0
23,4.69387755102,0.0,1.92320590054,0.0,0.0817229964333,0.0,0.0,1.92320590054,0.0,0.0817229964333,0.0,0.0,1.16168819896,0.0,0.122585825426,0.0,0.0,1.15491202595,0.0,0.12259174327,0.0,0.0,1.92343374871,0.0,0.0817258637758,0.0,0.0,0.678193209834,0.0,0.122588638566,0.0,0.0,1.53395200548,0.0,0.122588718684,0.0,0.0,0.384723750621,0.0,0.0163460644868,0.0,0.0,2.83860524168,0.0,0.12259247111,0.0
24,4.89795918367,0.0,1.95060383706,0.0,0.0830246058806,0.0,0.0,1.95060383706,0.0,0.0830246058806,0.0,0.0,1.17823757667,0.0,0.124538260796,0.0,0.0,1.17136487033,0.0,0.124544272909,0.0,0.0,1.95083493171,0.0,0.0830275188988,0.0,0.0,0.687854731342,0.0,0.124541118748,0.0,0.0,1.55580464256,0.0,0.124541200143,0.0,0.0,0.390203579301,0.0,0.0166063678988,0.0,0.0,2.87904045861,0.0,0.124544854454,0.0
25,5.10204081633,0.0,1.97586441883,0.0,0.084233489032,0.0,0.0,1.97586441883,0.0,0.084233489032,0.0,0.0,1.19349591222,0.0,0.126351605212,0.0,0.0,1.18653420325,0.0,0.126357704878,0.0,0.0,1.97609850668,0.0,0.0842364444721,0.0,0.0,0.69676254284,0.0,0.126354504784,0.0,0.0,1.57595252213,0.0,0.126354587364,0.0,0.0,0.395255918198,0.0,0.016848127368,0.0,0.0,2.91632126266,0.0,0.126358150551,0.0
26,5.30612244898,0.0,1.99915438476,0.0,0.0853562517008,0.0,0.0,1.99915438476,0.0,0.0853562517008,0.0,0.0,1.20756392215,0.0,0.128035767501,0.0,0.0,1.20052015379,0.0,0.128041948484,0.0,0.0,1.99939123232,0.0,0.0853592465406,0.0,0.0,0.704975442617,0.0,0.128038705728,0.0,0.0,1.59452863543,0.0,0.128038789409,0.0,0.0,0.399914116568,0.0,0.0170726639633,0.0,0.0,2.95069373534,0.0,0.128042267964,0.0
27,5.51020408163,0.0,2.02062746271,0.0,0.0863990289998,0.0,0.0,2.02062746271,0.0,0.0863990289998,0.0,0.0,1.22053446382,0.0,0.129599950433,0.0,0.0,1.21341503765,0.0,0.129606206939,0.0,0.0,2.02086685468,0.0,0.0864020604325,0.0,0.0,0.712547640771,0.0,0.129602924561,0.0,0.0,1.61165559603,0.0,0.129603009264,0.0,0.0,0.404208921333,0.0,0.01728120462,0.0,0.0,2.98238475571,0.0,0.129606409216,0.0
28,5.71428571429,0.0,2.04042539049,0.0,0.087367519054,0.0,0.0,2.04042539049,0.0,0.087367519054,0.0,0.0,1.23249315219,0.0,0.131052701287,0.0,0.0,1.2253039704,0.0,0.131059027936,0.0,0.0,2.04066712838,0.0,0.0873705844727,0.0,0.0,0.71952911928,0.0,0.131055708759,0.0,0.0,1.62744645423,0.0,0.131055794412,0.0,0.0,0.408168681308,0.0,0.0174748888823,0.0,0.0,3.0116035074,0.0,0.13105912136,0.0
29,5.91836734694,0.0,2.05867885119,0.0,0.0882670141282,0.0,0.0,2.05867885119,0.0,0.0882670141282,0.0,0.0,1.24351892471,0.0,0.132401958548,0.0,0.0,1.23626542905,0.0,0.132408350343,0.0,0.0,2.058922752,0.0,0.0882701111118,0.0,0.0,0.725965961815,0.0,0.132404996988,0.0,0.0,1.64200544307,0.0,0.132405083523,0.0,0.0,0.411819534261,0.0,0.017654775128,0.0,0.0,3.03854285893,0.0,0.132408342668,0.0
30,6.12244897959,0.0,2.07550833284,0.0,0.0891024294583,0.0,0.0,2.07550833284,0.0,0.0891024294583,0.0,0.0,1.25368456066,0.0,0.133655095149,0.0,0.0,1.24637176834,0.0,0.13366154745,0.0,0.0,2.07575422782,0.0,0.089105555758,0.0,0.0,0.731900656886,0.0,0.133658162351,0.0,0.0,1.65542866399,0.0,0.133658249705,0.0,0.0,0.415185578856,0.0,0.0178218463346,0.0,0.0,3.0633806324,0.0,0.133661445878,0.0
31,6.32653061224,0.0,2.0910249221,0.0,0.0898783300639,0.0,0.0,2.0910249221,0.0,0.0898783300639,0.0,0.0,1.26305716054,0.0,0.134818958695,0.0,0.0,1.25568969738,0.0,0.13482546719,0.0,0.0,2.0912726557,0.0,0.0898814835914,0.0,0.0,0.737372377748,0.0,0.13482205261,0.0,0.0,1.66780471988,0.0,0.134822140724,0.0,0.0,0.418289033409,0.0,0.0179770154412,0.0,0.0,3.08628077497,0.0,0.134825278411,0.0
32,6.5306122449,0.0,2.10533103891,0.0,0.0905989557344,0.0,0.0,2.10533103891,0.0,0.0905989557344,0.0,0.0,1.27169858981,0.0,0.135899908937,0.0,0.0,1.26428072077,0.0,0.135906469623,0.0,0.0,2.10558046769,0.0,0.0906021345498,0.0,0.0,0.742417241443,0.0,0.135903027662,0.0,0.0,1.67921530105,0.0,0.135903116483,0.0,0.0,0.421150382808,0.0,0.0181211303454,0.0,0.0,3.10739444301,0.0,0.135906199849,0.0
33,6.73469387755,0.0,2.11852111381,0.0,0.0912682442327,0.0,0.0,2.11852111381,0.0,0.0912682442327,0.0,0.0,1.27966588806,0.0,0.136903852585,0.0,0.0,1.27220154537,0.0,0.136910461745,0.0,0.0,2.11877210553,0.0,0.0912714465347,0.0,0.0,0.747068547655,0.0,0.136906994352,0.0,0.0,1.68973572546,0.0,0.13690708383,0.0,0.0,0.423788513992,0.0,0.018254978544,0.0,0.0,3.12686100171,0.0,0.136910116746,0.0
34,6.9387755102,0.0,2.13068221093,0.0,0.0918898528056,0.0,0.0,2.13068221093,0.0,0.0918898528056,0.0,0.0,1.28701164526,0.0,0.137836275568,0.0,0.0,1.27950445442,0.0,0.137842929747,0.0,0.0,2.13093464366,0.0,0.0918930769209,0.0,0.0,0.751356998404,0.0,0.137839438737,0.0,0.0,1.69943543555,0.0,0.137839528824,0.0,0.0,0.426220840555,0.0,0.0183792914343,0.0,0.0,3.1448089446,0.0,0.137842514883,0.0
35,7.14285714286,0.0,2.14189460275,0.0,0.092467178166,0.0,0.0,2.14189460275,0.0,0.092467178166,0.0,0.0,1.29378434901,0.0,0.138702273011,0.0,0.0,1.28623765263,0.0,0.138708969005,0.0,0.0,2.14214836405,0.0,0.0924704225407,0.0,0.0,0.755310900714,0.0,0.138705456056,0.0,0.0,1.70837845684,0.0,0.13870554671,0.0,0.0,0.428463417695,0.0,0.0184947483109,0.0,0.0,3.16135674172,0.0,0.138708489252,0.0
36,7.34693877551,0.0,2.15223229608,0.0,0.0930033749478,0.0,0.0,2.15223229608,0.0,0.0930033749478,0.0,0.0,1.30002870215,0.0,0.139506576916,0.0,0.0,1.29244558225,0.0,0.139513311739,0.0,0.0,2.15248728242,0.0,0.093006638138,0.0,0.0,0.75895635216,0.0,0.139509778422,0.0,0.0,1.71662381719,0.0,0.139509869599,0.0,0.0,0.430531047454,0.0,0.0186019800549,0.0,0.0,3.17661361604,0.0,0.139512771722,0.0
37,7.55102040816,0.0,2.1617635276,0.0,0.0935013731161,0.0,0.0,2.1617635276,0.0,0.0935013731161,0.0,0.0,1.30578592227,0.0,0.140253582281,0.0,0.0,1.29816922002,0.0,0.140260353182,0.0,0.0,2.16201964313,0.0,0.0935046537833,0.0,0.0,0.762317415364,0.0,0.14025680093,0.0,0.0,1.72422594245,0.0,0.140256892602,0.0,0.0,0.432437377686,0.0,0.0187015726204,0.0,0.0,3.19068027427,0.0,0.140259757188,0.0
38,7.75510204082,0.0,2.1705512127,0.0,0.0939638940552,0.0,0.0,2.1705512127,0.0,0.0939638940552,0.0,0.0,1.31109401247,0.0,0.140947371219,0.0,0.0,1.30344634824,0.0,0.140954175598,0.0,0.0,2.17080836989,0.0,0.0939671909505,0.0,0.0,0.765416276929,0.0,0.140950605797,0.0,0.0,1.73123501371,0.0,0.140950697909,0.0,0.0,0.434194992205,0.0,0.0187940702397,0.0,0.0,3.20364957077,0.0,0.140953527627,0.0
39,7.95918367347,0.0,2.17865335966,0.0,0.0943934651455,0.0,0.0,2.17865335966,0.0,0.0943934651455,0.0,0.0,1.31598801216,0.0,0.141591734856,0.0,0.0,1.30831180042,0.0,0.141598570377,0.0,0.0,2.17891147633,0.0,0.0943967771191,0.0,0.0,0.768273392144,0.0,0.141594984216,0.0,0.0,1.73769729903,0.0,0.141595076768,0.0,0.0,0.435815492857,0.0,0.0188799783637,0.0,0.0,3.21560711568,0.0,0.141597874113,0.0
40,8.16326530612,0.0,2.1861234506,0.0,0.094792433652,0.0,0.0,2.1861234506,0.0,0.094792433652,0.0,0.0,1.32050022685,0.0,0.142190194145,0.0,0.0,1.31279769169,0.0,0.142197058743,0.0,0.0,2.18638244894,0.0,0.0947957596498,0.0,0.0,0.77090762005,0.0,0.142193457199,0.0,0.0,1.74365545656,0.0,0.142193550256,0.0,0.0,0.437309576127,0.0,0.0189597664257,0.0,0.0,3.22663183886,0.0,0.142196317572,0.0
41,8.36734693878,0.0,2.19301077886,0.0,0.0951629801361,0.0,0.0,2.19301077886,0.0,0.0951629801361,0.0,0.0,1.32466042951,0.0,0.142746019848,0.0,0.0,1.31693363411,0.0,0.142752910943,0.0,0.0,2.19327059979,0.0,0.0951663190929,0.0,0.0,0.773336348061,0.0,0.142749295737,0.0,0.0,1.74914879794,0.0,0.142749388946,0.0,0.0,0.438687103813,0.0,0.0190338704168,0.0,0.0,3.23679650084,0.0,0.142752128246,0.0
42,8.57142857143,0.0,2.19936082762,0.0,0.095507128645,0.0,0.0,2.19936082762,0.0,0.095507128645,0.0,0.0,1.32849609695,0.0,0.143262248252,0.0,0.0,1.32074692393,0.0,0.143269164483,0.0,0.0,2.19962139697,0.0,0.0955104797059,0.0,0.0,0.775575607645,0.0,0.143265535942,0.0,0.0,1.75421360828,0.0,0.143265629619,0.0,0.0,0.439957168669,0.0,0.0191026952613,0.0,0.0,3.24616821049,0.0,0.14326834303,0.0
43,8.77551020408,0.0,2.20521549371,0.0,0.0958267603099,0.0,0.0,2.20521549371,0.0,0.0958267603099,0.0,0.0,1.33203253383,0.0,0.14374170094,0.0,0.0,1.32426273426,0.0,0.143748640233,0.0,0.0,2.20547675847,0.0,0.0958301225759,0.0,0.0,0.777640179157,0.0,0.143744999654,0.0,0.0,1.75888329849,0.0,0.143745093591,0.0,0.0,0.441128153813,0.0,0.0191666170452,0.0,0.0,3.25480881489,0.0,0.143747782887,0.0
44,8.97959183673,0.0,2.21061343081,0.0,0.0961236214463,0.0,0.0,2.21061343081,0.0,0.0961236214463,0.0,0.0,1.33529308965,0.0,0.144186997483,0.0,0.0,1.32750427074,0.0,0.144193958295,0.0,0.0,2.21087533483,0.0,0.0961269941321,0.0,0.0,0.779543690457,0.0,0.144190306413,0.0,0.0,1.76318870171,0.0,0.144190400652,0.0,0.0,0.442207788715,0.0,0.0192259850608,0.0,0.0,3.26277535463,0.0,0.144193067576,0.0
45,9.18367346939,0.0,2.2155902667,0.0,0.096399334304,0.0,0.0,2.2155902667,0.0,0.096399334304,0.0,0.0,1.33829928455,0.0,0.14460057126,0.0,0.0,1.33049293036,0.0,0.144607552039,0.0,0.0,2.21585276045,0.0,0.096402716665,0.0,0.0,0.781298706095,0.0,0.144603889682,0.0,0.0,1.76715823381,0.0,0.144603984192,0.0,0.0,0.44320319974,0.0,0.0192811237183,0.0,0.0,3.27012041284,0.0,0.144606630332,0.0
46,9.38775510204,0.0,2.22017885244,0.0,0.096655405467,0.0,0.0,2.22017885244,0.0,0.096655405467,0.0,0.0,1.34107096184,0.0,0.144984682175,0.0,0.0,1.33324844034,0.0,0.1449916815,0.0,0.0,2.22044188992,0.0,0.0966587968139,0.0,0.0,0.782916810435,0.0,0.144988009414,0.0,0.0,1.77081809698,0.0,0.144988104173,0.0,0.0,0.444120957317,0.0,0.0193323343156,0.0,0.0,3.27689247249,0.0,0.144990731011,0.0
47,9.59183673469,0.0,2.22440947592,0.0,0.0968932341998,0.0,0.0,2.22440947592,0.0,0.0968932341998,0.0,0.0,1.34362641655,0.0,0.145341429148,0.0,0.0,1.33578898896,0.0,0.145348445697,0.0,0.0,2.2246730147,0.0,0.0968966338925,0.0,0.0,0.784408684091,0.0,0.145344764574,0.0,0.0,1.77419244889,0.0,0.145344859567,0.0,0.0,0.444967119284,0.0,0.019379896686,0.0,0.0,3.28313623387,0.0,0.145347468478,0.0
48,9.79591836735,0.0,2.22831006196,0.0,0.0971141200767,0.0,0.0,2.22831006196,0.0,0.0971141200767,0.0,0.0,1.34598251631,0.0,0.14567276156,0.0,0.0,1.33813134547,0.0,0.145679794108,0.0,0.0,2.22857406293,0.0,0.0971175275207,0.0,0.0,0.785784174388,0.0,0.145676104592,0.0,0.0,1.77730356242,0.0,0.145676199802,0.0,0.0,0.445747270855,0.0,0.0194240707258,0.0,0.0,3.28889290983,0.0,0.145678792062,0.0
49,10.0,0.0,2.23190635408,0.0,0.0973192699904,0.0,0.0,2.23190635408,0.0,0.0973192699904,0.0,0.0,1.34815481117,0.0,0.145980489772,0.0,0.0,1.34029096922,0.0,0.145987537178,0.0,0.0,2.23217078118,0.0,0.0973226846335,0.0,0.0,0.787052359444,0.0,0.145983839867,0.0,0.0,1.78017197065,0.0,0.145983935277,0.0,0.0,0.446466560962,0.0,0.0194650977962,0.0,0.0,3.29420049391,0.0,0.145986512074,0.0
